x1,x2,x3,x4,y1,y2,y3,y4,y5
0.058009491531199,0.46088663229730586,0.7040876103714738,0.6318683909919183,0.10352785810743344,0.16946614186581685,0.628830177811306,0.5609618490372252,0.011059733747227461
0.6758536723624368,0.5836456789421696,0.7187207605626151,0.8064790506964331,0.804930933505786,0.5204353193460807,0.8083323489809563,0.2085838740162257,0.0002779682184835468
0.19462893567737416,0.34973140808134684,0.7129886636486115,0.5612380526786205,0.4046755197859564,0.4077222086554944,0.40694007050973335,0.32066660410002945,0.3472548588969397
0.007587856292748143,0.23776108878565294,0.09347433298270716,0.5473125443599417,0.024292329774463887,0.06292140419030733,0.37432595159462284,0.03234009271240071,0.3887900791670326
0.09907734696642513,0.7605833698488336,0.7087437949920729,0.8003631425609344,0.11278233985589182,0.6623536538544549,0.7868460299414152,0.04943034616936273,0.03444132404840806
0.0532365913228067,0.48043668302997766,0.7524687378759936,0.7919894977154767,0.09192934384048108,0.28645434622237276,0.5942411099002761,0.48911915393827604,0.4439607232610512
0.15898465232954007,0.7309054154500675,0.7185588950499429,0.914232215142352,0.18425138225804344,0.4664389126929589,0.8651499674613439,0.2649878793841117,0.11355795816518627
0.09708265757872041,0.16813697070645744,0.5542871354798158,0.3407746140321483,0.358733357320679,0.033934883515169594,0.3259595897371178,0.5458905116560917,0.037085664808845765
0.13383957740643793,0.4536017810566025,0.9569109430131552,0.31219300072137873,0.23389653251827197,0.9339228563734733,0.2598196237706806,0.025111787899168313,0.12055835589824328
0.1851384921516991,0.46220839937235947,0.50608011445973,0.8856962207968868,0.3117671727210271,0.3691685750258893,0.5704976897069964,0.14410870945970639,0.7050872394545633
0.03516490289753875,0.29751291020884263,0.2360678674093122,0.799256642071906,0.09097115812328144,0.019979167847884314,0.48276519715376076,0.2268469442740567,0.7079159479847303
0.3962363511654524,0.5566637481926454,0.8712245963580165,0.9166024363120322,0.5333507033689175,0.47107816595412627,0.7095888049308724,0.4202031756857367,0.4646215158424579
0.2753169669453978,0.4553324431199342,0.7530530336209152,0.5757391856501425,0.4519586145685919,0.46346756221275676,0.5426445800210233,0.30426951627652643,0.07784204589555391
0.49262516270926915,0.650575099050169,0.8114655621834067,0.7182532906208614,0.5708426523286848,0.7585806027783313,0.7187140742918894,0.05631816534795681,0.0033271415102583855
0.21407220975539817,0.5401613421897007,0.191952526962688,0.9886996791699603,0.3143867481972788,0.13406055260113928,0.7995621845926283,0.06106363356470381,0.42492280007463445
0.3627811862424049,0.5677172134078562,0.9630735361060934,0.5049133653965472,0.4863171842301177,0.8975366871397361,0.49962814102084474,0.069696438935604,0.015988060659681034
0.14425730337568907,0.6317515913219481,0.25875616879034286,0.8461955396514864,0.1904421687898963,0.25487557237298225,0.8368314342753734,0.004528194252314758,0.025233702225313254
0.5193767898217585,0.5465956041950708,0.8979804456337634,0.7671864361973197,0.6806771413220754,0.5311750191353485,0.7051057471504122,0.3852923783569795,0.1423748859652129
0.15290069774575868,0.26154550214992384,0.8282420173792089,0.548296217997743,0.4021199416053964,0.18765685335481855,0.38872561969503977,0.672083645269977,0.35896846553744705
0.059200293638454804,0.530257859774893,0.9757429472289676,0.33840726864406845,0.0936982498005276,0.9514640581621442,0.32781472991478583,0.02647941746211538,0.02769835123830633
0.3696465061047532,0.5290569334888698,0.9273362755557191,0.9495701382508818,0.5220596450931188,0.007497691292347179,0.8975648766032741,0.9647462702438445,0.12007397586687087
0.042132507444622214,0.6943460586216518,0.8856483222547575,0.8188768932802187,0.05293171283478834,0.42990262230583026,0.7987717884370417,0.4784679268099357,0.04909533052753865
0.4812932112319024,0.48703530954421853,0.2421072613980433,0.8694522570981137,0.6949178010988142,0.13937021334039978,0.8116379549046018,0.10808974564361587,0.13294479816520513
0.18118160315242177,0.12681914974160705,0.16190148367565954,0.30876120427143977,0.7266116114030842,0.10073545396328838,0.2649010629709727,0.0644696841048895,0.10163266754213911
0.18975911413760363,0.5035017092647288,0.9715540349212344,0.37563754320612286,0.2977518137108603,0.9465544891173151,0.3364311294674117,0.027231087663700436,0.09132302922121657
0.8939202059668301,0.725084653764061,0.8650931451676013,0.8882269477978995,0.860849148420962,0.86470451340113,0.8895674301215224,0.0013594460736617822,0.0014607202771565254
0.4474884082127858,0.40661681201361904,0.756449886712423,0.4091565307644085,0.7435338844491509,0.7290998111533329,0.3999605636459107,0.029520017016654476,0.024631004515439058
0.18595287664675433,0.7184423612850239,0.20424135045462752,0.9968507014882944,0.2170420763067461,0.18567061985241776,0.9981534207414133,0.01987546279845498,0.0016015665181683795
0.1582877173054313,0.18114647734264783,0.559957199268937,0.3970957048399809,0.5289182160174559,0.010772508492873156,0.37390544917582835,0.5761037426786124,0.0557322929064347
0.15848376970452785,0.4618820914680458,0.40889019027230866,0.5454161192874913,0.2700525145019655,0.4086497184706553,0.5418640300666681,0.0008356230418982179,0.012156729087369889
0.010203768327051551,0.4463203412413168,0.549823878357558,0.5321020570786499,0.01931468769480191,0.5164094634831728,0.4206899214479627,0.035706871002298406,0.25190955901126616
0.6331162408978157,0.576651156234747,0.7829508614722834,0.7476944903865006,0.7702887915825942,0.661183255461802,0.7151117843666519,0.12846563468228392,0.07679423544194057
0.038241221315988824,0.351346713539869,0.6922772111051241,0.3181335774590744,0.08640739526093535,0.6804687074385803,0.2229471031445724,0.013184776411581884,0.21572979206507226
0.6390815032183438,0.5970521025188128,0.39855012732726164,0.9037577091439887,0.7569375359790339,0.353723363357794,0.8978919216977229,0.04754172456357875,0.017487520107023674
0.7813068681675227,0.605002243838322,0.38546632990008367,0.9966763022712087,0.8802820759249682,0.301485175348955,0.9793490179923104,0.08855443572300949,0.04301371403060283
0.17173026889645157,0.3574460174310701,0.46425907818021334,0.39578387108324664,0.35543543229005625,0.4413406323554305,0.3929555447524891,0.024640782784089387,0.010469505765685892
0.2925649815126607,0.4987787614571078,0.8794029784515098,0.6250179036303494,0.4446571054542434,0.47024523859503503,0.6015494731102743,0.4296512148104931,0.05647004094109119
0.43361237070975256,0.6397706261766994,0.8863378152857849,0.7897890554068254,0.5178523451000911,0.8498545888115226,0.6401863236120079,0.03919404902650454,0.3369376151018616
0.11596230429192893,0.23840443397199368,0.18890800589390885,0.6334473820246546,0.3339024939681221,0.02069046657457179,0.4305252950508746,0.17665272619176475,0.45537817546461035
0.7900807340724263,0.6602449205528963,0.6473339641014183,0.9184515149453921,0.8348821587465058,0.6290832515295042,0.89012334645412,0.019898168511995523,0.06742636697711496
0.20494344934487968,0.36224440187550944,0.4808123952357992,0.3967039413050251,0.41291532056109365,0.46403148876065653,0.39833030679264114,0.018223664757491778,0.0005677479934458723
0.011440761786231664,0.3796165844053512,0.11839354763800782,0.673260141509596,0.024829433664190305,0.10153790041481026,0.5418412482393982,0.01800915507300863,0.29645610223827923
0.05382208384098205,0.45428921360627195,0.5275776063859912,0.48217646710743506,0.0974262077180274,0.44527047170753853,0.4805533091143594,0.08691533206538146,0.007835820209191248
0.5828756354148248,0.6544748181346398,0.9276723851694902,0.7216099803296451,0.6554584065088911,0.8428394915588158,0.7100226880823964,0.08988490721023541,0.030110311820297782
0.31576415221089266,0.40649132585223485,0.07701749672006002,0.7310243596862649,0.5548141158238267,0.02273598200029249,0.7125102535684786,0.05718797956600832,0.045512710950487194
0.8345523383976956,0.6179838576259203,0.9197896588368447,0.8339104612221654,0.9130645347473835,0.7287089469361805,0.7988706837798079,0.20119770779084764,0.08230117228127402
0.5987034505379873,0.4262105446869127,0.5224506570918975,0.7760383649992331,0.9081221236985996,0.18213119530458202,0.7476094098138301,0.35723879199900127,0.06757579918892849
0.38793742936627224,0.3876709475628745,0.6159661001300415,0.4193360416161148,0.6833403798398523,0.6050312400342464,0.41860577259059034,0.012207776759724582,0.00581811678869198
0.04501529779561066,0.3241802538556944,0.06124702869773324,0.5679857424936555,0.10803045408041051,0.06060874318372345,0.5003986253700575,0.0009715451093376539,0.15451065485298
0.0041307654647595345,0.3897623901117007,0.9728848059570857,0.4528673908903553,0.008994601204411198,0.3866761258725761,0.409812808403374,0.615228563444455,0.09991749927828923
0.1871395881926787,0.3410217962738067,0.8043920649597052,0.2742175015394121,0.3980287903935493,0.8029921649854685,0.19494298491924644,0.002369939766323702,0.180336433688089
0.08019867721306866,0.45446742982140464,0.5671661323055761,0.8753554772909703,0.1433309590542702,0.026710983740587814,0.6990206626007629,0.5669633521737572,0.39640461871007115
0.03470241577645476,0.4405791422273594,0.6165113339600017,0.4949931467128023,0.06511016766173022,0.556870116375283,0.40060980768333343,0.06323939468166681,0.21403716916033166
0.7507442079266391,0.5762193161968029,0.7512055065754673,0.9073461947934379,0.8826835086942941,0.49513810072442344,0.8349173855521796,0.2691500956812552,0.16545092632664993
0.03831025341964414,0.6519155995967086,0.8593092028974858,0.5783439603235051,0.05099507467684573,0.8321309435823552,0.5403059917734728,0.02942310539132598,0.08883190679616687
0.3324046338539664,0.7671820486719417,0.7747469733460581,0.822299978683243,0.35252009195347306,0.7736077585946137,0.8132701563969945,0.002072859804735503,0.024478113549007852
0.056311137098903175,0.3681842580669212,0.889096621506496,0.31110885312080183,0.1211385148480196,0.7305911296425736,0.22554613894133912,0.16704283014245133,0.1943336602486855
0.14438005747495947,0.12284196963584289,0.639734746919085,0.23576913738882163,0.6114421778136654,0.23578237242271216,0.1803608896069745,0.42400374935884516,0.12726447044617836
0.3876103013926517,0.654503188963185,0.6338565036629635,0.8930855789056986,0.46085778704018443,0.5114235532740105,0.814691300844996,0.12904227539721022,0.17870396962034507
0.5265270409756194,0.45279959011508936,0.9553990643411714,0.39059688951495325,0.7874029280442142,0.9250240541201217,0.3870730297680766,0.03285007774275277,0.012012874966726672
0.06914648699084794,0.40639657897662856,0.4132625106641899,0.7225093261959795,0.13627667866965235,0.19860596963411328,0.5464090687026946,0.22548959208582114,0.395803156694213
0.212232557895507,0.5048632746257447,0.17735660088224714,0.9721101442048525,0.329408650279191,0.15459295646651525,0.7424848437479782,0.024246788371792363,0.5149135926265546
0.030564670256071066,0.1352934998804431,0.3422691679452436,0.14295689760399305,0.13924079511940987,0.32905791509068893,0.1139849741901056,0.01437169015913416,0.06845110639648155
0.3514884299944399,0.7100844788600307,0.8323614893064781,0.9751435339047438,0.3953247952466687,0.4666713907710211,0.8984911742035848,0.3840707971656062,0.17487488310876162
0.3090226394253862,0.48965635503038313,0.9881698814754653,0.9400574873975897,0.4734660928234232,0.3117160536341277,0.6743053303890985,0.7097935830460907,0.5952024231156827
0.18411859108733378,0.41317685979614144,0.8400507327766479,0.37588933845630557,0.3388659449514892,0.6943800249189997,0.3429013297697385,0.15355579780192408,0.07750040070736904
0.47833225126831225,0.7198917586529805,0.5460236894103777,0.991068007483283,0.5140627036448475,0.39130511046118616,0.9891273514686019,0.16279797549331676,0.00880816714803219
0.5098536104555369,0.4591912999137176,0.2569189776624423,0.890921251344017,0.7597083449595676,0.11979681904688962,0.7940178358824058,0.14412807093690944,0.2198464039373659
0.13111010780284085,0.14176951020925765,0.9928318966531093,0.1737165690353301,0.5198895582213623,0.38053571840835143,0.12835260339020224,0.642577369296022,0.10490474238754363
0.36026182768616793,0.6337159311887167,0.7168566274612898,0.996515350090994,0.44312784688615414,0.48376076244079896,0.7927326028051302,0.2450543400023011,0.45748151534582654
0.6467109273983848,0.6460354898148764,0.6773960415289444,0.9840171135012349,0.721470822932568,0.3502428783203422,0.9661552806571407,0.3435692371001916,0.04419531904639814
0.06757982399996776,0.19982972276861827,0.12066163428775128,0.31419601713024936,0.2286912426433542,0.11825866686955025,0.3158463199648381,0.0028684619457671747,0.00047131566771550846
0.468650783617736,0.929729973402627,0.9729416632182546,0.973198313881858,0.409938880402502,0.9724753789504708,0.9692519712715187,0.0015279417198141416,0.013257204053846353
0.495733474775741,0.47224143218298537,0.023200102392914028,0.871311784704112,0.7279493367632156,0.014128211473258628,0.8596403294777635,0.00977695765438471,0.030375818532123927
0.026086701033529756,0.42477954128507056,0.30440819220511,0.9410938299143581,0.05075147059764621,0.12748527257589126,0.5925583726037064,0.18586694489045075,0.779220204706215
0.7176865069947758,0.6143161933317968,0.4633009192938435,0.9322571270081434,0.8142577360316441,0.4100593864475842,0.9170237305310848,0.05641045735751763,0.03832550878640531
0.22103182335902496,0.4651407924699825,0.8977238046145213,0.5866904469675749,0.3648849290708766,0.7236045120389119,0.4078987096965866,0.1834088689192476,0.40171483996370116
0.5964167616663142,0.5953775516261314,0.9708685341422646,0.9529615667354987,0.7168069465873588,0.48872751599250214,0.8145379308479344,0.5061919830729773,0.31217331978332113
0.4084422235525737,0.632160705919495,0.853914002279336,0.8502253738274687,0.4960978027481495,0.5598920434180007,0.7677101953780273,0.3089992543040865,0.18784177880770342
0.0819270512217109,0.5043126157674133,0.8715482208637796,0.6781499513958723,0.13406668272026298,0.45835073115113223,0.548329647951695,0.4338774410710186,0.2929051924620013
0.13584792999069728,0.41611063241582547,0.5197823127786589,0.761030623354999,0.2542548083636678,0.20640656981501893,0.5762465181400788,0.32900685736036805,0.41512647694284643
0.44470069915383614,0.8229859458185036,0.9610510509725858,0.9036213288367944,0.43264204843639653,0.8459815689880675,0.8854264412285054,0.12159169702850806,0.044893543359726805
0.012391962881364953,0.3744865111911316,0.2024724424774071,0.8323430489716935,0.027163378044356774,0.04947723553193277,0.5615361897847928,0.16071477087988922,0.6063819859896353
0.10168273152260691,0.5797608326877925,0.5012880965831966,0.9588634435734228,0.1466223321367802,0.1479353975013268,0.8089894909809964,0.3708770248432902,0.3376290771619473
0.058236758900434386,0.276027112601294,0.8268251039385107,0.34795925486299195,0.1569708236965089,0.30046947927719625,0.32124826092618924,0.5524006316562298,0.06353272661589915
0.249144085455671,0.49365391375355305,0.6332394555570228,0.6200151309074983,0.38810535263917784,0.5560946583498176,0.5380931696971606,0.0815919592457561,0.18640253114350136
0.02122197598520144,0.43103025301691117,0.9760333417160916,0.6546888250847236,0.04091877938514843,0.5311002108042021,0.3967846081450391,0.467212286295385,0.5776079110456076
0.4919165985515071,0.6245332517411213,0.9791093146027541,0.8936231082758893,0.5883362611505768,0.3504086000068044,0.8891120980451203,0.659753828995731,0.014470705529997477
0.058547016020141875,0.2754782976118752,0.43856097034107455,0.6883889959304934,0.15801113831834776,0.181560512005305,0.380262973440747,0.269875081481031,0.689262549277466
0.19304081423327613,0.40957155889518393,0.48303220983135947,0.5337941599279581,0.3562540926664802,0.4117623970340995,0.4827346031752823,0.07531519332566036,0.11775398063263376
0.19910692021274756,0.26831505750283957,0.018906676348209864,0.6861979752378028,0.4994250558167829,0.011706538468385257,0.5004003609472718,0.007812394433609123,0.4173401829803443
0.1386708859985058,0.45484109270566425,0.36084965533183866,0.6741641411110628,0.2412939610112405,0.13443423467870652,0.6639245731925838,0.23776739164034164,0.02708962913300975
0.04677009540884457,0.7066337487399094,0.8503890766199813,0.9349386571483587,0.057751839016430044,0.3209820605685417,0.8709428362987857,0.5556167086745886,0.14671987022833208
0.018451945891771904,0.09125553912757785,0.6138086976461515,0.28015883720276985,0.10804235801245256,0.007117970916988729,0.2139852774154181,0.6363981285773538,0.15121770762481243
0.1050964452556734,0.5517703644479958,0.7552082001757531,0.8714637611149887,0.15788600051487192,0.6900917400546818,0.5015287639094173,0.06908803864928016,0.826752310766705
0.20093157517872476,0.30560177033552743,0.49511341063360553,0.4481967874033583,0.45946742569640747,0.27437515316795985,0.4180449312721008,0.23192772881747364,0.07123385637097741
0.183480744349109,0.7748271449418633,0.9306650920277539,0.7602319139709303,0.2007459752445389,0.888390144320293,0.7187452081039816,0.045298031317848896,0.09659331528894309
0.11507463623446844,0.5212053031041082,0.9554554401550681,0.6665287042825105,0.18070411174388532,0.7380116545281673,0.4406377803206675,0.22884794278609302,0.5064524449490143
0.04945463136419381,0.5133573888264097,0.18810541659821187,0.7622559755799543,0.08082605199113023,0.11807114856675138,0.720584057551793,0.0737823869420679,0.09700607978802026
0.23525352714791437,0.4951833285052288,0.8611524794590868,0.41604045613571466,0.36754138649372375,0.8046230652209918,0.4110724467840519,0.06017671967295614,0.015236373265436592
0.46371935762483124,0.6053461732952422,0.7587446455133864,0.7892559130918333,0.5728568946715645,0.6308710228785996,0.714449270404203,0.13484354216802133,0.1706746991153718
0.2866824932741094,0.4372114660405832,0.4817256277880529,0.8433391066411233,0.4831094992454569,0.3960430169430123,0.5563260309180289,0.09041487793770359,0.6424122006489845
0.14265167764759057,0.21663614852278246,0.39861858278541024,0.40122533213310946,0.4300663883985952,0.2788860159254846,0.28096072992394927,0.1260229374154329,0.27151895788044633
0.01342079393328183,0.12014484852707573,0.8826402343357848,0.39756050327377024,0.06780847585616834,0.02834497479035761,0.2395645500332674,0.8960383621766828,0.35538925626001827
0.502509631629467,0.5326638778992011,0.9973173421377864,0.9302628906476568,0.674884028638278,0.44521230814038154,0.7246639011937192,0.5795168448665968,0.4614840945203084
0.12792763179648728,0.5358576989581608,0.35013686202115557,0.7115091311849164,0.19529101329859933,0.35044869992005445,0.6582393630288216,0.00020948084587843775,0.12276011014326596
0.12389526183841798,0.14496602156638386,0.14002612480892734,0.2552160551516114,0.4884386016113995,0.12905033223014323,0.2563858889722244,0.011866125199618898,0.0015084428517664408
0.3140947085038612,0.5215705812445475,0.31599041078020124,0.997602543176147,0.45743593812056743,0.24090218098730204,0.7531902803521813,0.07918090633736798,0.547796571396093
0.12972614621333003,0.13330363702083317,0.6057647893295521,0.14428118256624714,0.5334566932866883,0.3878373698742497,0.11317369339322553,0.22907212700108184,0.07319890386967884
0.026319614197747473,0.41475704118004847,0.002986723920247545,0.90299994733405,0.052241414227394596,0.0019740820701010767,0.6424602329753779,0.001316698305958975,0.5835963822190265
0.4207023821429875,0.36270564846833075,0.45143254930566595,0.5722156415346638,0.7645909813994501,0.35390776862085005,0.5222063321871391,0.10279781503435767,0.11543953543160583
