x1,x2,y1,y2,y3,y4
1.5068466244289138,2.0903327899586768,0.871833671094546,0.7253835928508798,0.12101957540206079,0.09282952106438593
7.09463274709531,1.8282169894252798,0.5909636273734062,0.5022736433914436,0.3200486571899181,0.1545094763880414
3.6358272761692123,4.805121702771561,0.738164888246496,0.5041768195596195,0.22917915014240436,0.08698613785719274
1.0210854594942442,4.776682994611745,0.9094075690244383,0.6223054167987285,0.08710666978007191,0.0706185665701666
0.7008698145580026,10.90223575096643,0.9359993809265917,0.4559212890854824,0.06228966834392991,0.05016344334086986
2.4686403301858446,3.7498737762546486,0.8059055115864301,0.5916297308518476,0.17697273236899863,0.08943055372276043
3.0315498506349803,1.440889703964178,0.7717492603603804,0.6774678872956853,0.2040122732374266,0.12987354189789202
3.6305573157206554,2.2629091941009247,0.7384451412231964,0.6059974554925671,0.22897524322692786,0.11902152205626002
6.994436330438103,0.7786887907788117,0.5943973170258291,0.5528202087628803,0.3183400788055814,0.21161393078270682
4.6132567796028665,4.036020045839083,0.6896224615623975,0.49619691873524346,0.2628542244021089,0.09849710521929318
2.236048340224121,4.540136695313983,0.820917902496287,0.5706740168840189,0.16465312839456633,0.081574317393354
3.1985392405197084,1.1278413808156524,0.7621665961930796,0.6872980215057625,0.21134109736127119,0.14203550449030958
0.11780624239339069,10.932428999520916,0.9886374290078972,0.4808779863837767,0.011310351991782134,0.047888262997583454
12.59079217079044,0.026103545769361674,0.4487612940819992,0.4476327259566786,0.36910590194881665,0.3617361339187747
2.236760572072538,0.39174481864735156,0.8208710786237639,0.7909445896697458,0.1646919529384165,0.1438878530748922
1.8324900312748398,11.259788876934099,0.8483365126947614,0.40638512731435006,0.14150132218057387,0.05240368823653473
4.863208529500814,0.5945802175030966,0.6782171383415209,0.6413842967748818,0.27027107733988703,0.20005177422109363
0.49309504490868483,8.860197970622675,0.9541017035081643,0.5141310522077199,0.04502813722796392,0.05404381093717357
3.433362619265739,4.855093323839733,0.7490869874238537,0.5099556709951033,0.22115520274931788,0.08572107632741936
3.7430394344505933,5.827121710146673,0.7325092477980272,0.46871341935575594,0.23327152069610918,0.07960197774079285
0.9328532839976393,13.578700507670398,0.91658267722557,0.3965334347336815,0.08047520819287256,0.04542259676064392
4.502149458513024,3.050292199268314,0.6948163830730918,0.5366992646599424,0.25941219310464725,0.11148197438226605
0.3634029430210363,10.752254836636165,0.9657603688760924,0.47376057948805783,0.033758836023793704,0.04924203240721202
1.4407748719316604,12.304992930821186,0.8767608903764232,0.40062753340289314,0.11665232226594446,0.0490940404644971
2.4370021202896677,3.767239917701924,0.8079152201176645,0.5923756820929977,0.17533853599365526,0.08902782283732906
4.824200411245132,3.3814445787937197,0.6799721748670793,0.5125697651003168,0.2691425789769169,0.10796749578039228
1.4024078325584228,2.9090554286258175,0.8796477089453543,0.6867049026380906,0.11408216582224606,0.08485689698417342
1.888103253869224,5.303428797065276,0.8444497209180899,0.5584143420314863,0.14483316414853678,0.07463400843205664
4.355872267106926,3.484781185541686,0.7017748848465889,0.5250545924594602,0.2547386499464507,0.1043102827201229
1.5422644305463673,1.7020993251689882,0.8692151634535321,0.7464944359381412,0.12333042769332946,0.09718084681060576
3.2378218130900374,4.858329116158788,0.7599468449591409,0.5172386851744954,0.21302216969112447,0.08482655215101141
2.828372759299878,5.170058067045472,0.7837385493012362,0.5227201551117605,0.1946817231985708,0.08061133992781522
1.3511182937950141,10.217462755376701,0.8835366683085917,0.4446930170578141,0.11060655879856914,0.05389029904233089
0.665836365648541,1.7483475638124268,0.9390033596972703,0.8033477384012627,0.05944543197633322,0.07581118411727891
2.312395576614862,5.294739167823668,0.8159288668863849,0.5398538025981794,0.1687758809196104,0.0771605339628508
1.6544564495311491,3.122298754744091,0.861023436129095,0.6615293521495917,0.1305140986491335,0.08661475503085739
2.729495790660492,4.366946898659516,0.7897089664856219,0.5554374396622395,0.18996975533046487,0.08604859633695279
0.36487170843644967,0.8485274164264346,0.9656267393715244,0.8924837597825489,0.03388866578367709,0.060686728058718456
1.323689171459018,3.534853586127976,0.8856305896136829,0.6602230033338725,0.10872894030153618,0.07991081110307059
7.851317002602391,0.014827698441411385,0.5662598984276003,0.5654501045661069,0.33168180962275995,0.3281129594683097
9.147653120736683,0.6233502410700767,0.5284172378752754,0.4984100453128027,0.3471339181216544,0.24159989382925381
0.345803061964488,7.419278679251001,0.9673645024063282,0.5635398852532199,0.03219912542987236,0.0567935155366019
2.2439940214868823,2.0198717226461493,0.8203958363026822,0.6864732430902654,0.16508586540856648,0.10611096844989563
1.7372207724096855,6.667721894982176,0.8550786605442612,0.5201217513942855,0.13568358424132992,0.06722523560234195
1.7238640578848856,10.978072098751424,0.8560324822777181,0.4154873873604865,0.13485665453129386,0.05288490264945684
0.5986105246933147,1.3293335642450772,0.9448220422456233,0.8373166727859392,0.053913153799480425,0.07349230922689444
4.654692501063517,2.5202905990426165,0.6877052946335597,0.5530754243506516,0.264114619847328,0.12200507375409163
4.095448889430738,0.5586623200060259,0.7145146130233758,0.6779346182858359,0.24600122624833035,0.18803696871537934
0.7185794611710699,2.276536234075692,0.934488151111546,0.7660507423903066,0.06371745673561842,0.07614424531943007
6.961558609078007,1.7818484509356798,0.5955327341669333,0.5080910084889786,0.3177702971753133,0.15563148094248871
1.5114757443175637,7.249319402136027,0.8714905353200696,0.5125901434174207,0.1213227944693037,0.06382222988942932
3.855536790385206,3.9130130469455384,0.7266672382146394,0.5273593814970045,0.23745320883353457,0.09659197455469432
2.4525575331487386,6.399225697567543,0.8069258649513696,0.49869817415285916,0.1761436171482955,0.07165994759931484
2.302368601844987,5.9774623676481955,0.8165806341661423,0.5176983916800926,0.16823889024529912,0.07321973629360659
0.22299046396834765,2.1422337711122124,0.9787082768889188,0.8109232952916895,0.021107263052349393,0.06451214962781134
3.6745041834213845,4.751026835696186,0.7361145675648036,0.5045770314329925,0.23066772155200238,0.087606501601717
2.109164166362159,1.383167747826767,0.8293456989355282,0.7316084693207147,0.1576250417502813,0.11375466542387683
1.9493288557314519,2.6777246354040893,0.8402116636299094,0.6675625586174764,0.14844757170731407,0.09416456904269552
2.0969327143394967,5.516265655793329,0.8301672801160698,0.5416072871614894,0.156935672463625,0.07468945877196773
1.9800696208674773,9.445911411252984,0.8380997781607098,0.4382618528312442,0.15024141132233065,0.05789504205865527
6.3612571254171115,2.377925894232098,0.6170540858559166,0.5018045127490806,0.30652771106227433,0.13431827353418047
4.5831467656506115,1.1225708901623628,0.6910223250661363,0.6234285208462678,0.26193046185497587,0.1639168302416145
0.3977616135851872,12.868431281672864,0.9626440440703788,0.429198413419069,0.03678256735298839,0.045322433944510965
1.6943674010380152,6.560481319067853,0.8581464370981752,0.5252973548902439,0.133020519667637,0.067473982186092
2.2454421496266317,5.063369114042524,0.8203007594468275,0.5508916715792541,0.1651646408084285,0.07820248521678218
0.285398365263964,2.099288059402806,0.9729108252799687,0.8088997476524911,0.026789534042868983,0.06603561375820494
1.7463128568117916,10.213443037554967,0.8544305970228198,0.43012768400491846,0.13624488507453372,0.05499827000630622
6.814119123155294,1.7728792124782782,0.6006782941130885,0.5128600991163615,0.315158407440822,0.1552542589424841
1.064951045694281,1.0434600662358822,0.9058820309882167,0.822944200861376,0.09034721215703911,0.08936299617080103
2.338780445350731,8.026594456429308,0.8142187743720724,0.4586520520340052,0.1701825209628098,0.06392915831792359
2.301959488818953,8.117188600249316,0.8166072491907462,0.45774133258930244,0.1682169518587988,0.06346213819882061
2.6485159084472234,4.359824748989262,0.7946668987656673,0.559195124857416,0.18602425642757972,0.08560307314346316
2.457822786938986,9.114325759225276,0.8065915330161851,0.4289694620194012,0.17641542071657115,0.06020253421158597
1.847849863745043,3.4295348477101597,0.8472594466970562,0.6364442062499783,0.1424262289032265,0.08643935798117737
0.3383780499028772,11.350609546852045,0.9680428513451895,0.4617885136326771,0.03153890161451666,0.047950685149956415
0.8863359926740701,10.305393276517675,0.920411270646415,0.46128065225211856,0.076916926338419,0.0521708189138671
2.794271788558934,6.357348173965811,0.7857874187152288,0.48685113524185125,0.1930695804164491,0.07319758483414922
0.8541203882154799,0.07042470644759008,0.9230815675292903,0.9168452598171314,0.07442708542100133,0.07585550182927499
10.891435621646835,0.09693981350285634,0.4848326993362224,0.4803353853658511,0.3610536775756012,0.33621742271684846
6.298093373007883,1.1999850787997448,0.6194093529861905,0.5550761917461855,0.30524727970885746,0.1776840514818487
8.072424747093311,1.3107273277664013,0.5594265418121002,0.49656373093198636,0.33468949003885856,0.18239233951691317
0.695610557454051,4.937852395597278,0.9364491145983037,0.6340558733099717,0.0618643678204287,0.06690909547373854
0.7880754263003045,5.102383112462604,0.9286046545586589,0.6220514700835701,0.06925634209443055,0.06720311077920894
1.6267594297404266,10.952825944545612,0.8630313535381215,0.4193807260683593,0.128759700096535,0.05272005914316677
0.8313993438230034,0.26922485978580296,0.924974212922065,0.9015317818517714,0.07265834528907367,0.07735699326151331
2.1528439890882693,3.3396380477225347,0.8264249706784822,0.6248692951838335,0.160069681650514,0.0902782740712376
8.577093214481836,0.7370479409860566,0.5444309603841431,0.5082500403874407,0.3409582584065552,0.22673564327900914
2.2363031775792006,9.264261966481747,0.8209011482484145,0.4332430417626675,0.164667020653153,0.05914915840812052
5.239935755645083,0.2546706894723444,0.6617224952001294,0.6458367295670585,0.28064501043553647,0.24123812451994794
3.2384814659655623,4.789932499965347,0.7599096801496854,0.5195494052622621,0.2130502619500438,0.08537294732567874
2.11365407579633,5.315411138362809,0.8290445215985652,0.5478080166036622,0.1578775649312956,0.07592045949582776
1.5215410207214715,1.17914257725512,0.8707453731249734,0.7817181249197912,0.12198085830244036,0.10237007929125316
11.611452795186548,0.17206937406323242,0.46886459168040534,0.46119982117853364,0.36502593221548696,0.3227143691643674
1.3519006562441356,1.967541132405115,0.8834770884971429,0.7423967947928991,0.110659920066596,0.09085512961827713
1.520796210538444,12.406793488518263,0.8708004699652377,0.3961242724832812,0.12193222089642232,0.04903853535560668
7.4557677878481075,1.3879414251503823,0.5789101378693382,0.5104787632210509,0.32587113096526377,0.17531199875516537
7.8744565276747105,0.3721768093438829,0.565536958024929,0.5459133234155382,0.3320044067352693,0.26339985536755645
1.8736658833661093,4.343037966635845,0.8454553175632314,0.5956137128789243,0.14397270013284294,0.08022726250408779
1.4033533134821756,12.403063365826315,0.8795763404824818,0.4001819714448244,0.11414580690066596,0.048799805382220264
6.697738626563064,1.8443411321842416,0.6048031372497281,0.5133566744307233,0.3130297631773963,0.1520640470183289
4.328566349213402,3.9125927666631384,0.7030893114935087,0.5102633613603238,0.25384793104814696,0.09879250937131062
2.5217948018835084,8.309027325511996,0.8025514727616805,0.44523824409766843,0.17968959672302467,0.06333981289127298
2.3645424828413413,8.87071801493968,0.8125559520212824,0.4376175374727322,0.17154707059741572,0.060831144967401746
1.8956660506868896,6.301362160612794,0.843923908574019,0.5246284572888726,0.14528265520293854,0.06963909037851018
1.950755634145018,4.4883944813897765,0.8401134086864918,0.5860540743084603,0.14853113724394984,0.07988611473943714
0.19685285119078652,11.071896942250563,0.9811569393201147,0.4741328873111605,0.018698802768836693,0.04794682091238337
1.7027214457468072,10.919831751140231,0.8575466636745616,0.4173618070686515,0.13354194659888954,0.05298622336436071
1.4470607273388543,6.198293002300361,0.8762897345811446,0.5481409514673519,0.11707099735117775,0.06767838216160624
0.46400176127647874,5.1836795082335945,0.956692486473364,0.637513654908568,0.04253404885227132,0.06384695294364638
0.5786130062880345,2.5751671678299144,0.9465668543767182,0.7580293011520085,0.052248346107253804,0.0725772358736529
0.0868872917608661,4.412200450300351,0.9915945369465897,0.6952950885983603,0.008376938050774484,0.06129100530671593
