x1,x2,x3,x4
41.79668639504713,205.6995824265593,95.92034507046218,156.35598700458974
33.56662615560685,116.28902822644166,86.86078304249463,90.97248992508224
1.6360639403807942,206.3936260745522,60.968836118731495,152.75849767293107
6.632870761643872,110.06764792340218,15.513710804959258,118.64153260952196
14.448279002303943,196.0711084882545,66.36457186318523,174.4524278455896
54.41728166089788,197.7286346687613,75.39691997029392,183.54349923383916
8.8090960891562,157.1733706801645,95.29431090829392,82.75867756033142
2.507536123896537,100.08959964936535,69.88933830587101,74.59998362411288
11.566256190327527,126.59288503850256,83.87413683612424,75.8363399340117
9.042066811911996,89.050339125903,20.38992111366869,134.2784596783732
3.5507145572374887,114.881957286737,88.76951918392282,62.9506457398457
0.5233881466598644,59.16541495863259,65.00290681289121,64.99296391120733
18.723204811192605,87.44189110445416,26.39043532750387,109.23969333562304
8.68082763444239,232.6857983899605,82.46244283488181,173.27429282591035
23.130440077684057,107.90145260797746,67.66349407823314,136.3314394255954
26.648270910814063,216.4853295306483,64.5880387323982,188.7565455154877
7.791863630364437,170.53463780250428,34.7388386906859,158.1522578829859
3.266711072890893,180.4205048439543,86.67973427246339,184.32351346931063
3.2114315811251903,152.2059660084571,80.52147401271782,149.06664468454156
22.79223959693149,113.95999613158725,74.67846456315172,144.72763724220178
60.18777340426696,209.4846065508501,89.64076842395295,187.3159385846918
37.41847769087742,159.08726934794848,93.82307461228366,144.75346970937085
2.753441257149269,147.416111156334,40.54732141564721,136.18004210040343
10.760968545844127,135.74665619558962,37.89114031287709,125.42051119461216
55.66474963835999,191.7658917826608,83.14523688369113,199.14901843408327
14.773222576936584,147.93799052960898,85.98035044326114,83.82292758137663
14.82994979904001,111.94447792740932,71.34431806477032,112.50769242474676
26.413778409509924,206.50578993845895,58.393933428371895,181.7079653959948
5.837755462096639,232.19516489775597,43.36674760592528,197.87400018746808
9.958548880319553,139.27015701924782,40.83901679845867,109.55745585647672
21.101830652612676,128.56869251566428,3.161449597407595,166.81101827860616
7.812642296317951,99.8959577658784,0.627834681405004,142.27007778569018
12.326146281961991,136.88172402001337,46.58574129571614,132.54551310971885
17.974745739413823,214.5744073261567,59.633940784722775,181.3166648653295
0.7059613492820804,265.22728749501886,96.30336230582026,194.0785090339665
23.27943963149859,181.79160205521595,79.91986724226736,152.99646931048795
32.428935813751224,196.2257631652484,80.16797045239429,189.5706793196019
0.1100851631678501,210.44001242455107,97.64711338613884,197.61692084834525
36.344516126467774,131.69896763536033,5.837148636750921,186.6002331053949
12.1107628643799,144.39339006337647,16.74467082515504,141.39562330789676
6.528001919260007,208.3084361418423,60.25813654083155,175.35714142748898
11.069336478261416,153.95623346033045,73.5388351292319,95.20164854397376
38.972943755201605,147.41244029815314,3.835968512548305,193.6941833722101
35.78659807501516,175.17595748894544,65.52675017864044,171.0886525525068
1.1345610204634426,158.0811848284766,51.10206011168542,180.25554526759348
29.712252133935525,114.16027187370209,85.26423163153638,87.58085380587062
0.1939565757691497,169.6154410811913,89.69497220377716,168.9784168395101
12.241365815515604,207.8778116200694,74.21159243716033,161.12904675826542
40.57808621383513,187.2026405920134,67.63920002609854,196.80098692026772
8.443915204718266,238.8796587014784,86.10649476736803,165.3578799722346
1.9678758555989884,70.13440557298529,27.609698033074597,54.70404772836
19.310956868048624,180.4493320827185,26.078255549920197,198.9609002702671
35.48311907592638,201.97252415635464,82.72428369342279,176.0326023293775
18.61404618757029,103.03758013905129,14.69367415732149,135.84037804048114
38.42038667470121,216.5774940693821,91.1328477187117,175.95641779155247
2.720785068698328,182.32578478260191,2.7677422202064483,193.6163621001078
15.0026896243321,120.14610910746154,76.28494259543888,118.91534146498424
13.135208703155598,109.63383482111894,88.1457076210733,94.05964456314136
29.270361732707197,125.80031114359292,52.11435423832103,111.2238814216886
26.503953501821886,103.93626265966084,20.81499031082912,127.43319429751664
7.110976401553726,175.40642047500882,59.477539179459605,179.66843112809264
17.85365658208088,100.05303788082698,31.61920943171651,99.5093119542122
44.1462901643106,166.9517226163293,71.47820438423939,152.16098988666488
0.7014277295896432,150.49171659812,18.79967095902372,177.30157911052197
4.44073143137691,201.36839008834667,43.06191049284781,173.35616231608287
20.114220752634196,149.6903807019983,13.085942415845564,187.2306915553471
26.748011217444244,153.8349646981903,18.19958930110388,176.4124216048356
22.324943711735543,137.47782499541034,77.50435281823293,135.860854298612
0.0798593277651638,42.464859462160994,73.48434513353567,15.09352527112904
44.04786718141263,169.54890793247225,62.09085729321595,188.30862313718347
15.3497603687493,230.090605205708,62.770544333424816,196.28358098474777
32.79405705716598,145.4289890371816,40.49657770773818,143.64056789214783
30.62508256572127,199.6715253602603,93.72317050629934,152.1324415548792
20.664550562454977,110.50281349940366,91.9640483061214,86.70957586004195
7.289164766509315,203.7424171407404,66.29283128705227,152.08433820674432
14.938113835426758,107.19727918982883,43.21906191261488,80.58876071073735
40.0770638479252,164.873635983165,81.27299352125144,185.38338855719172
3.7302063446639777,200.0115248776848,51.17545123145975,189.6370392436685
8.77140378022112,136.3525461801045,96.39632328230364,74.5163841060811
40.75608349130244,125.11499192435348,79.13414580835655,95.3885569171948
22.613213173548477,183.99603649579157,71.5778513750633,199.28705126245177
4.490848003189996,244.4514522088528,95.58858761334602,172.81794089697735
7.858361836100669,160.7288872783544,54.741395887811926,158.85041755536912
6.842767162513197,89.74757427383479,69.44373480956259,56.468726746317685
15.83244062022332,147.7423095840712,95.09187566644022,113.7114246441194
43.91578487614844,144.07124711301873,85.18445589588269,112.28063211981988
17.420707813629033,169.0589815616383,79.79575784643063,115.21061960696584
16.482813707909383,207.9673153283299,74.11942882599946,181.04807592286227
37.79737607438716,148.232331673008,75.88443352089008,156.41859491226467
21.426350020721465,115.6807896655468,66.66888200192183,87.67729500912577
27.9603953880434,88.17049951446604,16.984144647378397,100.60453002088532
55.431324114536665,199.03035298326185,72.63964511839123,184.296742145882
1.254940759094103,31.5105764993362,47.36007887440118,16.57895095541806
12.874720716489264,125.07688158510716,55.8031920245549,91.65597807903426
23.43105381937893,156.14250771750022,29.645899813805062,167.73774491707078
3.3736804962313798,19.048885185044107,63.22112127394895,12.739805608775656
2.8482010095036148,192.4682360548705,24.89824050004349,180.6037477847008
28.673725892837343,136.65244471344084,66.17168480370911,108.77920376601816
10.850902993084055,114.01805991754382,64.51647306313856,143.58793202803946
3.46291062044668,158.23170624521865,90.70919700705396,103.23975897567504
4.430504020448812,135.73776853287012,52.64961104414682,191.1908133772113
23.77037793661213,120.1210377705998,81.32988194929071,120.92769579831038
26.752413949292286,167.46760793583965,62.67788578564394,131.56162714541813
25.153955110256756,78.80763725597274,64.70868085598909,85.59385973313563
39.411529748297255,181.70570156029996,81.37315210308664,172.74172745715202
11.990882371377907,92.60856811271462,87.67377410054222,70.74765373324861
16.16491043381646,107.89883312982111,18.25537704540425,152.827648656976
38.43372781571364,222.08724905563443,70.13258499838112,199.3668328097738
38.694921685585136,182.433443263952,30.7798728665848,199.79308818261185
6.110493012552509,197.65195737667057,98.7234559656985,175.58278473167948
