y1,y2,y3,y4,y5
1.3377560930033567,93.15276436733122,154.34350445427518,2.7675807031309643,2.0124825503145547
1.447986114291432,66.65980900564068,83.19584537640779,20.200974036853943,7.776644548674433
1.0157291388576637,57.21488489945834,150.81480511547466,3.753951219273155,1.943692557456408
1.1136733724302426,14.670501778950369,102.0300169060957,0.8432090260088888,16.611515703426253
1.137263167773105,51.90723365922698,158.61215383133148,14.45733820395825,15.840274014258108
1.431633257861309,72.27746403719624,179.86845229246293,3.1194559330976785,3.675046941376185
1.106144899044053,90.07396635613722,75.90850041318348,5.220344552156692,6.850177147147943
1.0488812110591108,34.74879448072942,67.8483412925325,35.140543825141584,6.751642331580378
1.1674338170815723,69.25636749445782,68.90277373437229,14.617769341666422,6.93356619963941
1.1843581411927884,7.751888803080053,90.34051713473494,12.638032310588642,43.93794254363826
1.059961740319686,72.86789567319067,45.564776170783816,15.901623510732149,17.38586956906188
1.0175372304161163,13.182017583607085,46.50678552168535,51.82088922928413,18.48617838952197
1.3527186529566946,0.2523785363365292,105.91271737931022,26.13805679116734,3.3269759563128254
1.0719306374491453,77.77886801709154,163.58775800731135,4.683574817790279,9.686534818599007
1.353050537599617,11.838377577782182,119.19351510787936,55.82511650045096,17.137924317716042
1.2192068135578815,63.075260059333615,180.05834038212876,1.5127786730645854,8.698205133358957
1.0873887343468989,34.20359090176817,144.12291053110056,0.5352477889177321,14.029347351885344
1.0355681919025843,70.0946155707163,113.5926003461289,16.585118701747096,70.73091312318175
1.0413265391253783,34.42005894101312,120.99733864856918,46.1014150717047,28.06930603597238
1.3333362628480718,3.7848980953040874,132.96733763321464,70.89356646784763,11.760299608987124
1.446376995777501,82.4781421390578,187.19423781605923,7.162626284895151,0.1217007686325537
1.3808385073184066,51.87333652416553,144.63241051466034,41.94973808811813,0.1210591947105044
1.0366710989397885,39.413659621908046,110.75589279157522,1.1336617937391626,25.42414930882824
1.146899774872957,28.820887392408338,117.6867373490254,9.070252920468754,7.733773845586775
1.4499422490171094,53.99978011984112,193.43086130117965,29.14545676385001,5.718157132903624
1.1815882543665,80.25149867311607,82.45971443342947,5.728851770145064,1.36321314794717
1.233958063388615,22.10274200276048,104.67168572368884,49.24157606200984,7.836006701057926
1.22680600515324,51.26384393801128,181.6557244099576,7.130089490360609,0.0522409860371571
1.0490499839540788,42.41498310912508,195.61793725072752,0.951764496800207,2.2560629367405216
1.1334669334601315,40.75894767991192,108.46975821965545,0.0800691185467492,1.0876976368212858
1.2819771081963485,0.9328571777991076,148.73766599047786,2.2285924196084874,18.073352288128305
1.1450699812606708,0.0784021144846515,107.63019794771168,0.5494325669203525,34.63987983797849
1.165221127505079,30.439117738342546,118.76875256363284,16.146623557373598,13.776760546086027
1.1545887869507363,54.431787623537616,178.1173654420329,5.202153161185155,3.1992994232965906
1.0053093124109158,76.774201170633,189.1590476736679,19.52916113518725,4.919461360298584
1.2270378054358588,78.45599524312459,126.61504644358996,1.4638719991427729,26.381422866898003
1.2836498524504814,55.37585265337405,173.27884632562558,24.792117799020232,16.291832993976342
1.0010456909251442,50.42531921936099,160.1247783683579,47.22179416677783,37.49214247998734
1.4325608504758174,1.4544531174259945,166.5890306444021,4.382695519324927,20.01120246099282
1.154766025537614,15.352368671644763,141.15178425611165,1.3923021535102749,0.2438390517851416
1.060771831614555,47.8588474102186,166.97759065088368,12.399289130612951,8.37955077660529
1.1341529858964334,70.61764186124996,94.40792807734192,2.921193267981933,0.793720466631826
1.4181974241504385,1.8291180627464696,184.5562659906083,2.006850449801835,9.137917381601778
1.339269667826575,59.64280792749474,151.31974763646588,5.883942251145695,19.768904916040928
1.0142518695549103,45.7581671435162,113.45757870542388,5.3438929681692215,66.79796656216959
1.4130358084544097,64.25073845538938,79.62178555224824,21.013493176147,7.95906825362237
1.0022844033186074,22.3004458311745,147.508951825786,67.39452637260266,21.46946501372409
1.1112248915167593,63.07745107305588,157.04172636252912,11.134141364104453,4.087320395736313
1.3562907782660851,34.933719462108385,192.84700734374013,32.70548056399015,3.953979576527601
1.0682823320992507,81.99656450330843,165.32700940288822,4.1099302640596,0.0308705693463897
1.0545856751439446,26.575823525800075,45.5264579027842,1.033874507274517,9.177589825575796
1.1933412989085934,16.481474309825632,183.27881464094156,9.59678124009456,15.68208562932558
1.2988610301521997,61.94294836467304,175.512694867608,20.781335328749755,0.5199074617695132
1.306022151115244,8.188139320941229,113.46348700568036,6.505534836380262,22.376891034800792
1.3013388704454374,80.46832937189303,174.52955137219033,10.664518346818667,1.426866419362156
1.02940649017039,2.749457325767179,182.29711252553304,0.0182848944392694,11.319249574574762
1.2220173581284333,37.80785847166867,97.34094026012497,38.47708412377021,21.574401204859264
1.2139824230292784,36.10073994050065,86.6683035837739,52.04496768057265,7.391340979367449
1.37750995968214,48.324132116797536,106.7465407595026,3.7902221215234926,4.477340662186015
1.4063770251501342,14.629989023766822,115.8102271377159,6.185001287062296,11.622967159800748
1.077921080655812,6.605794042711537,175.91160283385102,52.87174513674807,3.756828294241622
1.3028438149913095,27.51708859344887,90.389605869459,4.102120838267637,9.119706084753204
1.418253962534311,63.76334770343088,147.33466507720902,7.714856680808509,4.826324809455855
1.0092785652776597,12.000640339377435,139.19250398833222,6.799030619646282,38.10907512218976
1.0431538835459373,40.58778244073243,165.22133907899115,2.474128052115375,8.134823237091709
1.236910196547391,9.929956959010672,159.87464449562182,3.15598545683489,27.35604705972528
1.2962406736495522,9.320775153080874,171.26220076255368,8.878814148023007,5.1502208422819145
1.2794062192082312,45.45816435607639,114.3446043510695,32.04618846215654,21.516249947542494
1.00375413588509,34.88155393365559,7.663164856270569,38.60279119988008,7.43036041485847
1.412439440229632,53.22935974560725,160.36741536827762,8.861497547608701,27.941207768905866
1.1250793473422591,57.68365687083681,187.7567087036205,5.086887462588002,8.526872281127318
1.3680114079051873,34.71588768330912,143.50715841103843,5.780690024429061,0.1334094811093837
1.2659620811745895,84.45882108473411,145.83778684124744,9.264349421565225,6.294654713631747
1.3150867704059308,56.70966755746412,74.4576965043945,35.25438074865728,12.25187935564744
1.0690812692643603,64.16377968818958,146.86780221906008,2.1290515988626817,5.216535987684231
1.2446156427783024,42.47158535477199,79.66380767048362,0.7474765578428904,0.9249530402537228
1.391089797506958,19.86812506916276,185.08257476192745,61.40486845208868,0.3008137952643182
1.0366170084281174,24.311620668919637,179.43011055342916,26.86383056254012,10.20692869023939
1.1208815468793274,86.74326290952686,58.38068705079876,9.653060372776768,16.135697055282346
1.4914188129445942,72.00066548378587,93.87040993187006,7.133480324570691,1.518146985324755
1.2188983620988794,48.25017596203664,158.3590737073034,23.32767541302666,40.92797755514838
1.036079428842465,84.04997868735815,164.8923215246846,11.538608925987871,7.925619372292731
1.0932260521169732,22.331753493257047,146.255495621198,32.40964239455488,12.594921934171111
1.1416863645113524,60.33132054402592,36.25902089232206,9.112414265536666,20.209705853995622
1.193580495772723,74.60338478517333,88.97136541912116,20.488490881266888,24.74005922499823
1.4672214291747432,81.3842547194086,106.60277726975858,3.800201176474095,5.677854850061303
1.1868375893588283,73.10550493464197,113.37418444062536,6.690252911788666,1.8364351663404603
1.1468728378877262,49.04754810403708,175.4025809322022,25.07188072196239,5.64549499066008
1.4063584954475252,47.29664690313497,138.7330608442602,28.58778661775511,17.685534068004475
1.312549004665253,51.29138125101269,85.81575843525559,15.377500750909144,1.861536573870188
1.4815324192845638,16.55884480158032,99.57205010092912,0.4252998457980754,1.0324799199562062
1.435675224236084,71.7902064650471,182.67147063275135,0.8494386533441173,1.6252715131306048
1.0766013091870976,19.26076744859788,13.504749809832422,28.099311425803304,3.0742011455856364
1.1866556169219684,53.16228726779033,84.78931503380609,2.640904756764572,6.866663045228163
1.2609632912422566,11.95748115641398,167.61608038046515,17.688418657391086,0.1216645366056319
1.3009183288109312,12.197747017330116,10.224818663945372,51.02337425661884,2.514986944830284
1.0291649904361595,18.755359501616045,176.56107756275802,6.142880998427443,4.042670221942786
1.3468746150435358,60.38207954225043,104.94409106402776,5.78960526145868,3.835112701990406
1.1737966383343847,17.066849602294866,107.80211330833302,47.449623460843696,35.78581871970644
1.0428327261299446,84.02737768082872,77.6672391848366,6.681819326225247,25.57251979083842
1.063216931189096,4.258649182493095,135.9096233708258,48.39096186165373,55.28119000638548
1.3303932735637232,44.63026096087999,99.26115474633195,36.69962098841072,21.666541051978434
1.275485644472994,62.6682575642331,131.55176432089883,0.0096282214108337,0.0098628245192903
